sigla,nome_munic,geocodig_m,imoveis_car,area_car
SP,Guarani d'Oeste,3518008,130,8238.5695
SP,Guarantã,3518107,261,41741.5621
SP,Guararapes,3518206,666,80090.2582
SP,Guararema,3518305,667,15684.138
SP,Guaratinguetá,3518404,1031,69141.3903
SP,Guareí,3518503,1032,45641.2334
SP,Guariba,3518602,156,22792.7208
SP,Guarujá,3518701,29,953.9192
SP,Guarulhos,3518800,110,9437.5735
SP,Guatapará,3518859,550,33488.8187
SP,Guzolândia,3518909,248,23832.8437
SP,Herculândia,3519006,499,32490.8796
SP,Holambra,3519055,415,4949.6227
SP,Hortolândia,3519071,42,1056.6543
SP,Iacanga,3519105,456,43527.354
SP,Iacri,3519204,492,26527.3043
SP,Iaras,3519253,144,36956.8878
SP,Ibaté,3519303,121,30448.2142
SP,Ibirá,3519402,486,25079.8824
SP,Ibirarema,3519501,375,17869.4324
SP,Ibitinga,3519600,1139,79053.1653
SP,Ibiúna,3519709,2317,97963.8901
SP,Icém,3519808,109,26467.6516
SP,Iepê,3519907,394,44702.6634
SP,Igaraçu do Tietê,3520004,155,5506.1692
SP,Igarapava,3520103,571,37319.1761
SP,Igaratá,3520202,429,18116.75
SP,Iguape,3520301,1262,90743.6116
SP,Ilhabela,3520400,28,4948.3862
SP,Ilha Comprida,3520426,3,301.9192
SP,Ilha Solteira,3520442,172,39181.4147
SP,Indaiatuba,3520509,669,19715.078
SP,Indiana,3520608,308,11862.1295
SP,Indiaporã,3520707,357,21883.9963
SP,Inúbia Paulista,3520806,132,8034.511
SP,Ipaussu,3520905,99,18746.6485
SP,Iperó,3521002,253,7094.0027
SP,Ipeúna,3521101,348,18747.1274
SP,Ipiguá,3521150,314,11735.5897
SP,Iporanga,3521200,332,81496.2633
SP,Ipuã,3521309,365,43151.7614
SP,Iracemápolis,3521408,93,14017.6576
SP,Irapuã,3521507,433,21473.9259
SP,Irapuru,3521606,579,22436.8151
SP,Itaberá,3521705,1369,97024.1158
SP,Itaí,3521804,840,96964.3774
SP,Itajobi,3521903,1257,42741.63
SP,Itaju,3522000,533,18166.1613
SP,Itanhaém,3522109,202,34464.3097
SP,Itaóca,3522158,339,15371.2638
SP,Itapecerica da Serra,3522208,134,2010.0956
SP,Itapetininga,3522307,2482,137602.7217
SP,Itapeva,3522406,1798,139185.9404
SP,Itapevi,3522505,17,553.5489
SP,Itapira,3522604,984,43707.3402
SP,Itapirapuã Paulista,3522653,356,29417.0658
SP,Itápolis,3522703,2597,100244.5493
SP,Itaporanga,3522802,886,38800.4442
SP,Itapuí,3522901,217,10732.9972
SP,Itapura,3523008,90,23075.1438
SP,Itaquaquecetuba,3523107,45,643.1102
SP,Itararé,3523206,912,95028.5086
SP,Itariri,3523305,485,12922.6315
SP,Itatiba,3523404,758,22233.6836
SP,Itatinga,3523503,457,76999.1135
SP,Itirapina,3523602,350,39151.299
SP,Itirapuã,3523701,298,12781.0435
SP,Itobi,3523800,237,10924.3004
SP,Itu,3523909,1100,47385.3384
SP,Itupeva,3524006,350,10766.3437
SP,Ituverava,3524105,790,66655.2993
SP,Jaborandi,3524204,285,24508.479
SP,Jaboticabal,3524303,953,65060.1128
SP,Jacareí,3524402,935,22969.2069
SP,Jaci,3524501,244,12629.0934
SP,Jacupiranga,3524600,831,47176.7141
SP,Jaguariúna,3524709,319,10507.9768
SP,Jales,3524808,1317,31306.5528
SP,Jambeiro,3524907,366,14821.9233
SP,Jardinópolis,3525102,633,46946.5023
SP,Jarinu,3525201,547,10190.8581
SP,Jaú,3525300,1030,59802.1522
SP,Jeriquara,3525409,202,12185.846
SP,Joanópolis,3525508,910,24451.9865
SP,João Ramalho,3525607,277,45252.3611
SP,José Bonifácio,3525706,1428,76526.2222
SP,Júlio Mesquita,3525805,73,11874.6238
SP,Jumirim,3525854,275,4680.5031
SP,Jundiaí,3525904,938,17509.5907
SP,Junqueirópolis,3526001,1077,48571.8894
SP,Juquiá,3526100,944,76432.255
SP,Juquitiba,3526209,319,10681.279
SP,Lagoinha,3526308,568,17644.7418
SP,Laranjal Paulista,3526407,1380,31472.5244
SP,Lavínia,3526506,439,52200.0448
SP,Lavrinhas,3526605,189,12570.6926
SP,Leme,3526704,818,36460.803
SP,Lençóis Paulista,3526803,1134,83360.0845
SP,Limeira,3526902,2308,39687.758
SP,Lindóia,3527009,132,2708.8357
SP,Lins,3527108,501,58760.6259
SP,Lorena,3527207,429,32940.1858
SP,Lourdes,3527256,145,10519.2745
SP,Louveira,3527306,233,2217.3916
SP,Lucélia,3527405,547,25861.5408
SP,Lucianópolis,3527504,206,17224.0201
SP,Luís Antônio,3527603,145,53930.0354
SP,Luiziânia,3527702,260,15658.2083
SP,Lupércio,3527801,147,13934.0776
SP,Lutécia,3527900,317,46295.6353
SP,Macatuba,3528007,519,18795.0866
SP,Macaubal,3528106,564,22466.5718
SP,Macedônia,3528205,429,29045.647
SP,Magda,3528304,297,34194.9498
SP,Mairinque,3528403,277,5834.9765
SP,Mairiporã,3528502,523,6260.9408
SP,Manduri,3528601,461,20981.2557
SP,Marabá Paulista,3528700,287,91904.1329
SP,Maracaí,3528809,721,39664.1111
SP,Marapoama,3528858,309,10381.9364
SP,Mariápolis,3528908,480,15958.5031
SP,Marília,3529005,989,87888.0233
SP,Marinópolis,3529104,199,7490.3155
SP,Martinópolis,3529203,804,109594.181
SP,Matão,3529302,618,54806.1215
SP,Mauá,3529401,7,50.9038
SP,Mendonça,3529500,435,14186.8367
SP,Meridiano,3529609,348,21756.3338
SP,Mesópolis,3529658,235,12804.1372
SP,Miguelópolis,3529708,671,63792.5675
SP,Mineiros do Tietê,3529807,334,17515.7409
SP,Miracatu,3529906,1075,83083.3471
SP,Mira Estrela,3530003,301,14494.3798
SP,Mirandópolis,3530102,951,79237.6771
SP,Mirante do Paranapanema,3530201,903,112948.4498
SP,Mirassol,3530300,427,17446.3565
SP,Mirassolândia,3530409,295,13802.8286
SP,Mococa,3530508,900,74090.4431
SP,Mogi das Cruzes,3530607,2423,32703.8994
SP,Mogi Guaçu,3530706,911,66305.7179
SP,Moji Mirim,3530805,1524,38724.4578
SP,Mombuca,3530904,356,15936.561
SP,Monções,3531001,177,9529.466
SP,Mongaguá,3531100,80,3659.6306
SP,Monte Alegre do Sul,3531209,583,8977.7436
SP,Monte Alto,3531308,1188,35729.9029
SP,Monte Aprazível,3531407,1070,42068.6022
SP,Monte Azul Paulista,3531506,424,26773.3619
SP,Monte Castelo,3531605,438,21465.9511
SP,Monteiro Lobato,3531704,455,24156.0703
SP,Monte Mor,3531803,606,18302.9502
SP,Morro Agudo,3531902,702,132664.355
SP,Morungaba,3532009,376,9410.2014
SP,Motuca,3532058,108,20798.8445
SP,Murutinga do Sul,3532108,368,24719.1649
SP,Nantes,3532157,112,25074.599
SP,Narandiba,3532207,222,20597.3471
SP,Natividade da Serra,3532306,1165,58426.6099
SP,Nazaré Paulista,3532405,842,10383.878
SP,Neves Paulista,3532504,419,19450.8864
SP,Nhandeara,3532603,758,36507.4456
SP,Nipoã,3532702,228,12452.0955
SP,Nova Aliança,3532801,373,19780.2989
SP,Nova Campina,3532827,300,24410.5099
SP,Nova Canaã Paulista,3532843,425,9132.2917
SP,Nova Castilho,3532868,216,16654.8763
SP,Nova Europa,3532900,196,17147.7398
SP,Nova Granada,3533007,670,53677.2417
SP,Nova Guataporanga,3533106,135,2610.5481
SP,Nova Independência,3533205,176,29767.3195
SP,Novais,3533254,285,10367.6956
SP,Nova Luzitânia,3533304,143,4776.7466
SP,Nova Odessa,3533403,137,4080.7155
SP,Novo Horizonte,3533502,1199,81697.9897
SP,Nuporanga,3533601,491,33396.5296
SP,Ocauçu,3533700,359,22687.7182
SP,Óleo,3533809,447,18333.7968
SP,Olímpia,3533908,1277,68689.6935
SP,Onda Verde,3534005,154,17610.6006
SP,Oriente,3534104,216,17966.9259
SP,Orindiúva,3534203,244,24041.3338
SP,Orlândia,3534302,193,31791.5197
SP,Osasco,3534401,1,47.3264
SP,Oscar Bressane,3534500,284,19202.8352
SP,Osvaldo Cruz,3534609,739,19631.7028
SP,Ourinhos,3534708,299,27236.7367
SP,Ouroeste,3534757,351,95843.7613
SP,Ouro Verde,3534807,257,27496.3567
SP,Pacaembu,3534906,653,28374.8272
SP,Palestina,3535002,969,64221.3452
SP,Palmares Paulista,3535101,66,8063.1814
SP,Palmeira d'Oeste,3535200,1087,28107.9619
SP,Palmital,3535309,1389,48972.7043
SP,Panorama,3535408,213,28452.2396
SP,Paraguaçu Paulista,3535507,1322,97974.6782
SP,Paraibuna,3535606,1084,47056.095
SP,Paraíso,3535705,357,14810.1424
SP,Paranapanema,3535804,815,72874.6251
SP,Paranapuã,3535903,266,13474.4784
SP,Parapuã,3536000,756,33006.5772
SP,Pardinho,3536109,259,16336.1752
SP,Pariquera-Açu,3536208,634,21198.0359
SP,Parisi,3536257,224,8709.8063
SP,Patrocínio Paulista,3536307,800,56085.3373
SP,Paulicéia,3536406,114,25138.4375
SP,Paulínia,3536505,122,3770.4094
SP,Paulistânia,3536570,152,19323.9062
SP,Paulo de Faria,3536604,375,68031.5147
SP,Pederneiras,3536703,1041,62315.6048
SP,Pedra Bela,3536802,582,9797.9614
SP,Pedranópolis,3536901,466,23897.3527
SP,Pedregulho,3537008,717,60448.6673
SP,Pedreira,3537107,193,7145.9341
SP,Pedrinhas Paulista,3537156,327,10484.3922
SP,Pedro de Toledo,3537206,485,36446.9982
SP,Penápolis,3537305,1221,55549.9288
SP,Pereira Barreto,3537404,474,67336.6133
SP,Pereiras,3537503,637,14893.8125
SP,Peruíbe,3537602,270,5423.5404
SP,Piacatu,3537701,393,20065.3424
SP,Piedade,3537800,3948,41191.1297
SP,Pilar do Sul,3537909,1166,56853.3117
SP,Pindamonhangaba,3538006,848,59293.2406
SP,Pindorama,3538105,423,17853.7538
SP,Pinhalzinho,3538204,684,8116.9621
SP,Piquerobi,3538303,340,40213.953
SP,Piquete,3538501,210,10799.1098
SP,Piracaia,3538600,852,18684.2749
SP,Piracicaba,3538709,2642,115139.0
SP,Piraju,3538808,562,143188.1491
SP,Pirajuí,3538907,542,76112.3314
SP,Pirangi,3539004,700,17515.8926
SP,Pirapora do Bom Jesus,3539103,34,4521.581
SP,Pirapozinho,3539202,374,35519.5566
SP,Pirassununga,3539301,1409,51810.116
SP,Piratininga,3539400,435,33332.5509
SP,Pitangueiras,3539509,698,43642.8892
SP,Planalto,3539608,178,29073.6537
SP,Platina,3539707,393,32641.346
SP,Poá,3539806,7,20.7126
SP,Poloni,3539905,259,12838.5745
SP,Pompéia,3540002,565,76130.0155
SP,Pongaí,3540101,281,16009.5204
SP,Pontal,3540200,333,30526.5796
SP,Pontalinda,3540259,334,20407.2463
SP,Pontes Gestal,3540309,194,30907.6318
SP,Populina,3540408,330,28914.2089
SP,Porangaba,3540507,893,22765.0636
SP,Porto Feliz,3540606,1575,47139.4507
SP,Porto Ferreira,3540705,339,19816.99
SP,Potim,3540754,47,3247.6377
SP,Potirendaba,3540804,1002,31125.9881
SP,Pracinha,3540853,62,5258.1784
SP,Pradópolis,3540903,73,27442.214
SP,Praia Grande,3541000,11,884.6335
SP,Pratânia,3541059,203,19134.1248
SP,Presidente Alves,3541109,202,26133.4521
SP,Presidente Bernardes,3541208,1146,65595.0375
SP,Presidente Epitácio,3541307,625,89709.1917
SP,Presidente Prudente,3541406,1212,42682.9347
SP,Presidente Venceslau,3541505,542,66796.4093
SP,Promissão,3541604,669,128703.0073
SP,Quadra,3541653,635,16298.9773
SP,Quatá,3541703,497,60057.6494
SP,Queiroz,3541802,112,24480.6224
SP,Queluz,3541901,196,20991.7247
SP,Quintana,3542008,279,30927.5951
SP,Rafard,3542107,208,13428.4772
SP,Rancharia,3542206,971,144205.0162
SP,Redenção da Serra,3542305,546,26607.6012
SP,Regente Feijó,3542404,557,24544.528
SP,Reginópolis,3542503,284,38057.5833
SP,Registro,3542602,1302,53617.7579
SP,Restinga,3542701,158,22699.8275
SP,Ribeira,3542800,340,22730.7302
SP,Ribeirão Bonito,3542909,479,40379.4165
SP,Ribeirão Branco,3543006,801,44733.1271
SP,Ribeirão Corrente,3543105,351,13033.654
SP,Ribeirão dos Índios,3543238,249,17725.319
SP,Ribeirão do Sul,3543204,374,16775.9283
SP,Ribeirão Grande,3543253,738,44861.5968
SP,Ribeirão Pires,3543303,9,230.5551
SP,Ribeirão Preto,3543402,559,43488.6072
SP,Rifaina,3543600,136,10136.2583
SP,Rincão,3543709,170,30105.3231
SP,Rinópolis,3543808,655,27697.1783
SP,Rio Claro,3543907,1221,37920.8994
SP,Rio das Pedras,3544004,399,18464.2114
SP,Rio Grande da Serra,3544103,9,86.2203
SP,Riolândia,3544202,410,54921.0877
SP,Riversul,3543501,536,32976.2495
SP,Rosana,3544251,270,63383.9263
SP,Roseira,3544301,90,11135.361
SP,Rubiácea,3544400,211,22691.883
SP,Rubinéia,3544509,210,13905.7783
SP,Sabino,3544608,324,19453.5735
SP,Sagres,3544707,258,12427.7429
SP,Sales,3544806,272,22627.8363
SP,Sales Oliveira,3544905,308,29275.2642
SP,Salesópolis,3545001,1373,22250.3077
SP,Salmourão,3545100,222,19547.0415
SP,Saltinho,3545159,269,6527.367
SP,Salto,3545209,229,5744.0253
SP,Salto de Pirapora,3545308,945,18836.584
SP,Salto Grande,3545407,315,15071.9186
SP,Sandovalina,3545506,180,58468.8251
SP,Santa Adélia,3545605,537,31376.7144
SP,Santa Albertina,3545704,626,21814.8306
SP,Santa Bárbara d'Oeste,3545803,367,19305.4851
SP,Santa Branca,3546009,403,26239.734
SP,Santa Clara d'Oeste,3546108,246,12235.1496
SP,Santa Cruz da Conceição,3546207,533,13718.5089
SP,Santa Cruz da Esperança,3546256,239,10928.9502
SP,Santa Cruz das Palmeiras,3546306,229,19259.4686
SP,Santa Cruz do Rio Pardo,3546405,1451,98193.882
SP,Santa Ernestina,3546504,137,13648.7724
SP,Santa Fé do Sul,3546603,543,14783.4554
SP,Santa Gertrudes,3546702,110,7924.5555
SP,Santa Isabel,3546801,736,49940.599
SP,Santa Lúcia,3546900,74,13944.7151
SP,Santa Maria da Serra,3547007,221,19011.2676
SP,Santa Mercedes,3547106,163,15849.5415
SP,Santana da Ponte Pensa,3547205,355,11733.8647
SP,Santana de Parnaíba,3547304,120,5997.5469
SP,Santa Rita d'Oeste,3547403,547,20902.2039
SP,Santa Rita do Passa Quatro,3547502,867,68767.6136
SP,Santa Rosa de Viterbo,3547601,536,27513.5882
SP,Santa Salete,3547650,342,7913.3792
SP,Santo Anastácio,3547700,819,50473.0689
SP,Santo André,3547809,4,475.1059
SP,Santo Antônio da Alegria,3547908,722,25998.6159
SP,Santo Antônio de Posse,3548005,348,12706.9503
SP,Santo Antônio do Aracanguá,3548054,559,97685.264
SP,Santo Antônio do Jardim,3548104,566,9476.2153
SP,Santo Antônio do Pinhal,3548203,508,8898.8108
SP,Santo Expedito,3548302,187,7733.1838
SP,Santópolis do Aguapeí,3548401,166,12242.4638
SP,Santos,3548500,20,5220.8542
SP,São Bento do Sapucaí,3548609,1057,16323.4631
SP,São Bernardo do Campo,3548708,87,2064.4537
SP,São Carlos,3548906,968,100748.4548
SP,São Francisco,3549003,366,7593.3872
SP,São João da Boa Vista,3549102,1118,38806.8255
SP,São João das Duas Pontes,3549201,199,11973.3262
SP,São João de Iracema,3549250,199,11652.5521
SP,São João do Pau d'Alho,3549300,265,9879.0469
SP,São Joaquim da Barra,3549409,312,36705.4825
SP,São José da Bela Vista,3549508,367,27841.276
SP,São José do Barreiro,3549607,285,29512.9186
SP,São José do Rio Pardo,3549706,1017,32374.8429
SP,São José do Rio Preto,3549805,716,19746.6422
SP,São José dos Campos,3549904,1747,60972.696
SP,São Lourenço da Serra,3549953,160,3763.5753
SP,São Luís do Paraitinga,3550001,1119,47477.0736
SP,São Manuel,3550100,488,55084.1719
SP,São Miguel Arcanjo,3550209,2139,71991.5674
SP,São Paulo,3550308,1158,14922.7338
SP,São Pedro,3550407,787,49517.4891
SP,São Pedro do Turvo,3550506,970,66262.7533
SP,São Roque,3550605,678,10268.9674
SP,São Sebastião,3550704,84,7815.1096
SP,São Sebastião da Grama,3550803,441,20489.7316
SP,São Simão,3550902,355,50139.2916
SP,São Vicente,3551009,25,583.6519
SP,Sarapuí,3551108,818,29283.6996
SP,Sarutaiá,3551207,181,7842.7658
SP,Sebastianópolis do Sul,3551306,319,15331.8957
SP,Serra Azul,3551405,251,25104.9665
SP,Serrana,3551504,86,12680.1168
SP,Serra Negra,3551603,565,12857.4635
SP,Sertãozinho,3551702,644,37399.2909
SP,Sete Barras,3551801,1315,57824.0995
SP,Severínia,3551900,207,12234.6125
SP,Silveiras,3552007,476,28498.5936
SP,Socorro,3552106,3236,36654.4533
SP,Sorocaba,3552205,389,9785.0987
SP,Sud Mennucci,3552304,332,47182.082
SP,Sumaré,3552403,241,6087.7653
SP,Suzanápolis,3552551,251,25976.3119
SP,Suzano,3552502,575,7044.4442
SP,Tabapuã,3552601,679,35403.3355
SP,Tabatinga,3552700,1030,29933.6729
SP,Taboão da Serra,3552809,2,10.4176
SP,Taciba,3552908,441,53131.6375
SP,Taguaí,3553005,327,13746.1946
SP,Taiaçu,3553104,355,8946.411
SP,Taiúva,3553203,352,12222.9332
SP,Tambaú,3553302,752,53271.8677
SP,Tanabi,3553401,1440,67708.2444
SP,Tapiraí,3553500,628,68587.4119
SP,Tapiratiba,3553609,186,16065.4267
SP,Taquaral,3553658,101,5203.0627
SP,Taquaritinga,3553708,1269,49879.4707
SP,Taquarituba,3553807,939,34313.2902
SP,Taquarivaí,3553856,191,14240.8704
SP,Tarabai,3553906,194,19413.2659
SP,Tarumã,3553955,358,29251.3478
SP,Tatuí,3554003,1396,41836.7283
SP,Taubaté,3554102,1202,45699.1973
SP,Tejupá,3554201,462,22427.0821
SP,Teodoro Sampaio,3554300,313,113396.032
SP,Terra Roxa,3554409,342,19804.6633
SP,Tietê,3554508,1148,34560.7882
SP,Timburi,3554607,184,16045.3877
SP,Torre de Pedra,3554656,144,3434.3611
SP,Torrinha,3554706,759,29967.7791
SP,Trabiju,3554755,74,4744.1592
SP,Tremembé,3554805,181,12997.7541
SP,Três Fronteiras,3554904,458,27418.58
SP,Tuiuti,3554953,553,7688.8592
SP,Tupã,3555000,1108,55062.1429
SP,Tupi Paulista,3555109,741,23581.6916
SP,Turiúba,3555208,300,13163.1146
SP,Turmalina,3555307,307,13955.3924
SP,Ubarana,3555356,137,18510.7491
SP,Ubatuba,3555406,363,14069.3047
SP,Ubirajara,3555505,466,24579.2046
SP,Uchoa,3555604,543,23206.3958
SP,União Paulista,3555703,119,5745.6599
SP,Urânia,3555802,682,17095.1704
SP,Uru,3555901,147,12099.0711
SP,Urupês,3556008,945,32160.9798
SP,Valentim Gentil,3556107,400,14496.605
SP,Valinhos,3556206,423,6740.5195
SP,Valparaíso,3556305,300,107699.1524
SP,Vargem,3556354,498,6333.5367
SP,Vargem Grande do Sul,3556404,444,22003.7588
SP,Vargem Grande Paulista,3556453,80,721.4866
SP,Várzea Paulista,3556503,26,611.1317
SP,Vera Cruz,3556602,277,21592.3827
SP,Vinhedo,3556701,212,3263.5398
SP,Viradouro,3556800,544,19861.9258
SP,Vista Alegre do Alto,3556909,256,7867.2585
SP,Vitória Brasil,3556958,181,4614.6347
SP,Votorantim,3557006,122,97282.2609
SP,Votuporanga,3557105,1178,35419.1117
SP,Zacarias,3557154,251,22345.5831
TO,Abreulândia,1700251,331,137913.1626
TO,Aguiarnópolis,1700301,164,16654.2062
TO,Aliança do Tocantins,1700350,400,118408.0027
TO,Almas,1700400,537,215283.8528
TO,Alvorada,1700707,217,87566.7105
TO,Ananás,1701002,338,114969.7405
TO,Angico,1701051,340,37653.4854
TO,Aparecida do Rio Negro,1701101,608,84407.3376
TO,Aragominas,1701309,153,128120.8311
TO,Araguacema,1701903,615,176592.4169
TO,Araguaçu,1702000,954,449648.8756
TO,Araguaína,1702109,909,313536.822
TO,Araguanã,1702158,72,60429.5812
TO,Araguatins,1702208,992,173344.5893
TO,Arapoema,1702307,365,116360.7847
TO,Arraias,1702406,1001,311054.717
TO,Augustinópolis,1702554,445,34143.8855
TO,Aurora do Tocantins,1702703,331,41240.033
TO,Axixá do Tocantins,1702901,252,13191.7682
TO,Babaçulândia,1703008,1112,94086.3272
TO,Bandeirantes do Tocantins,1703057,325,112107.2358
TO,Barra do Ouro,1703073,443,53722.6589
TO,Barrolândia,1703107,333,53002.2716
TO,Bernardo Sayão,1703206,138,106970.6575
TO,Bom Jesus do Tocantins,1703305,406,88064.3635
TO,Brasilândia do Tocantins,1703602,140,44573.3216
TO,Brejinho de Nazaré,1703701,338,111039.2255
TO,Buriti do Tocantins,1703800,174,12462.6426
TO,Cachoeirinha,1703826,149,20973.1904
TO,Campos Lindos,1703842,721,213625.5928
TO,Cariri do Tocantins,1703867,200,77281.1481
TO,Carmolândia,1703883,31,25134.8803
TO,Carrasco Bonito,1703891,154,20994.1101
TO,Caseara,1703909,99,108834.7143
TO,Centenário,1704105,321,129752.5012
TO,Chapada da Natividade,1705102,346,101869.0411
TO,Chapada de Areia,1704600,220,44989.3701
TO,Colinas do Tocantins,1705508,369,68753.0146
TO,Colméia,1716703,554,74639.1909
TO,Combinado,1705557,347,14963.9993
TO,Conceição do Tocantins,1705607,351,167213.9057
TO,Couto Magalhães,1706001,410,110072.0425
TO,Cristalândia,1706100,384,131620.0781
TO,Crixás do Tocantins,1706258,179,66160.9608
TO,Darcinópolis,1706506,396,109164.381
TO,Dianópolis,1707009,854,212661.8218
TO,Divinópolis do Tocantins,1707108,492,170431.1983
TO,Dois Irmãos do Tocantins,1707207,1159,259349.4687
TO,Dueré,1707306,645,270559.7481
TO,Esperantina,1707405,241,25771.6551
TO,Fátima,1707553,223,31867.2791
TO,Figueirópolis,1707652,317,135054.6357
TO,Filadélfia,1707702,754,117815.2743
TO,Formoso do Araguaia,1708205,649,356951.1659
TO,Fortaleza do Tabocão,1708254,206,49944.9506
TO,Goianorte,1708304,671,141427.634
TO,Goiatins,1709005,1287,268001.6932
TO,Guaraí,1709302,848,182816.6848
TO,Gurupi,1709500,629,132470.7023
TO,Ipueiras,1709807,232,50667.5029
TO,Itacajá,1710508,625,125551.2982
TO,Itaguatins,1710706,638,49122.3633
TO,Itapiratins,1710904,549,91789.2645
TO,Itaporã do Tocantins,1711100,294,73417.3169
TO,Jaú do Tocantins,1711506,517,146934.591
TO,Juarina,1711803,98,22186.957
TO,Lagoa da Confusão,1711902,261,234851.1803
TO,Lagoa do Tocantins,1711951,423,68440.1094
TO,Lajeado,1712009,214,15489.9989
TO,Lavandeira,1712157,258,24433.6288
TO,Lizarda,1712405,342,274130.574
TO,Luzinópolis,1712454,211,14916.5239
TO,Marianópolis do Tocantins,1712504,206,150479.9767
TO,Mateiros,1712702,280,699934.2488
TO,Maurilândia do Tocantins,1712801,186,13384.3275
TO,Miracema do Tocantins,1713205,1006,183975.2249
TO,Miranorte,1713304,524,94447.4305
TO,Monte do Carmo,1713601,767,257356.2478
TO,Monte Santo do Tocantins,1713700,349,85339.4997
TO,Muricilândia,1713957,117,103477.8505
TO,Natividade,1714203,450,182227.5753
TO,Nazaré,1714302,648,31615.1279
TO,Nova Olinda,1714880,507,100401.8232
TO,Nova Rosalândia,1715002,311,40106.8265
TO,Novo Acordo,1715101,299,126902.8901
TO,Novo Alegre,1715150,151,12268.2556
TO,Novo Jardim,1715259,124,75836.9351
TO,Oliveira de Fátima,1715507,59,11819.0817
TO,Palmas,1721000,1750,101113.3789
TO,Palmeirante,1715705,666,165332.8847
TO,Palmeiras do Tocantins,1713809,224,37750.3421
TO,Palmeirópolis,1715754,564,110824.7982
TO,Paraíso do Tocantins,1716109,684,99283.6638
TO,Paranã,1716208,1392,583681.5895
TO,Pau D'Arco,1716307,166,91488.1043
TO,Pedro Afonso,1716505,467,131410.5588
TO,Peixe,1716604,860,341808.9699
TO,Pequizeiro,1716653,182,97846.8076
TO,Pindorama do Tocantins,1717008,484,97567.9797
TO,Piraquê,1717206,152,118409.2201
TO,Pium,1717503,532,455093.5799
TO,Ponte Alta do Bom Jesus,1717800,656,125224.6128
TO,Ponte Alta do Tocantins,1717909,899,308320.2912
TO,Porto Alegre do Tocantins,1718006,211,26849.2564
TO,Porto Nacional,1718204,1577,261263.613
TO,Praia Norte,1718303,358,19137.0405
TO,Presidente Kennedy,1718402,217,45420.3599
TO,Pugmil,1718451,179,31744.4522
TO,Recursolândia,1718501,416,118630.8176
TO,Riachinho,1718550,238,30737.0111
TO,Rio da Conceição,1718659,200,43255.5059
TO,Rio dos Bois,1718709,182,50166.6558
TO,Rio Sono,1718758,1726,369160.0616
TO,Sampaio,1718808,62,3562.7918
TO,Sandolândia,1718840,298,238860.6231
TO,Santa Fé do Araguaia,1718865,93,129296.5549
TO,Santa Maria do Tocantins,1718881,356,89715.0446
